Row	Tree	Block	nursery_id	PLANTID	apple_id	rGrid	cGrid	pGrid
17	40	North	5036	Cleopatra	399	2	9	19
17	41	North	4157	"KAR 92"	330	2	9	20
17	42	North	4304	"Dekkers Glorie"	375	3	9	1
17	43	North	13082	Vogelcalville	1215	3	9	2
17	44	North	8150	Gladstone	746	3	9	3
17	45	North	2327	Niedzwetzkyana	1301	3	9	4
17	46	North	11125	"McClintock Grimes"	1069	3	9	5
17	47	North	1244	"SJC 8428-2"	80	3	9	6
17	48	North	10070	"Ohio Nonpareil"	937	3	9	7
17	49	North	10121	"Quebec Belle"	954	3	9	8
17	50	North	1319	"KAZ 96 09-01P-2"	1294	3	9	9
17	51	North	10046	Montgomery	929	3	9	10
17	52	North	1095	Shizuka	32	3	9	11
17	53	North	10019	"Ottawa 274"	920	3	9	12
17	54	North	13005	"Worcester Pearmain"	1189	3	9	13
17	55	North	8231	Korobovka	773	3	9	14
17	56	North	3061	"Spokane Beauty"	194	3	9	15
17	57	North	2014	"Kaz 95 09-05F"	1256	3	9	16
17	58	North	9186	Foxwhelp	869	3	9	17
17	59	North	5195	Britemac	452	3	9	18
17	60	North	1248	Freedom	81	3	9	19
17	61	North	5156	"Blenheim Orange"	439	3	9	20
17	62	North	10048	Montgomery	929	3	9	21
1	1	South	11262	Oldenburg	1114	1	1	1
1	2	South	10128	"Repinaldo do Liebana"	956	1	1	2
1	3	South	8169	"Hua Guan"	752	1	1	3
1	4	South	10248	Mantet	995	1	1	4
1	5	South	8080	"Golden Winesap"	722	1	1	5
1	6	South	1042	"CBR 4T 29"	14	1	1	6
1	7	South	4240	"KAR 17"	354	1	1	7
1	8	South	1330	"KAZ 96 01-01P-20"	1278	1	1	8
1	9	South	2016	"Kaz 95 09-05F"	1256	1	1	9
1	10	South	3042	"Finson's Orange"	187	1	1	10
1	11	South	12054	"Spur Winter Banana"	1157	1	1	11
1	12	South	2189	"KAZ 96 01-03"	132	1	1	12
1	13	South	11199	Mio	1093	1	1	13
1	14	South	10120	Patul	953	1	1	14
1	15	South	1074	"Co-op 28"	25	1	1	15
1	16	South	2145	"Kaz 95 05-01P-16"	126	1	1	16
1	17	South	5296	Caravel	485	1	1	17
1	18	South	3149	"Gravenstein Washington Red"	216	1	1	18
1	19	South	12036	Wainwright	1151	1	1	19
1	20	South	6321	S47-21-33	594	1	1	20
1	21	South	10320	"Red Dijmanszoet"	1019	1	1	21
1	22	South	7181	S23-03-749	651	2	1	1
1	23	South	10291	Pixie	1009	2	1	2
1	24	South	10006	Lyons	915	2	1	3
1	25	South	10011	"Rosu de Cluj"	917	2	1	4
1	26	South	13066	Shawnee	1209	2	1	5
1	27	South	1333	"Kaz 95 05-01P-26"	102	2	1	6
1	28	South	1189	Redfree	62	2	1	7
1	29	South	9296	Jouveaux	904	2	1	8
1	30	South	13018	"Royale d'Angleterre"	1193	2	1	9
1	31	South	11054	"Pommier Llorca"	1046	2	1	10
1	32	South	1281	"Cotton Candy"	92	2	1	11
1	33	South	6266	S29-13-72	579	2	1	12
1	34	South	9319	"Fenouillet Gris"	912	2	1	13
1	35	South	11151	Puregold	1077	2	1	14
1	36	South	4158	"KAR 92"	330	2	1	15
1	37	South	4260	"KAS 7"	360	2	1	16
1	38	South	7133	S20-07-41	637	2	1	17
1	39	South	5287	"Court Royal"	482	2	1	18
1	40	South	11139	Nugget	1073	2	1	19
1	41	South	11042	"Roter Eiserapfel"	1042	2	1	20
1	42	South	2151	"Kaz 95 07-02"	128	3	1	1
1	43	South	2058	"Kaz 95 06-04"	1248	3	1	2
1	44	South	3048	"Pink Pearl"	189	3	1	3
1	45	South	9209	"Lane's Prince Albert"	876	3	1	4
1	46	South	1069	Rebella	23	3	1	5
1	47	South	8065	Garrison	717	3	1	6
1	48	South	11118	Mingan	1066	3	1	7
1	49	South	7144	S23-03-20	641	3	1	8
1	50	South	8143	Liaofu	743	3	1	9
1	51	South	10342	"Noel Deschamps"	1026	3	1	10
1	52	South	13068	Smokehouse	1210	3	1	11
1	53	South	4281	"Collins June"	367	3	1	12
1	54	South	7164	S23-06-129	1237	3	1	13
1	55	South	6012	"Belle Fleur de France"	499	3	1	14
1	56	South	10075	"Red Paducah"	938	3	1	15
1	57	South	4308	"Early Bird Red"	376	3	1	16
1	58	South	7010	S47-25-41	599	3	1	17
1	59	South	3173	Haralson	223	3	1	18
1	60	South	3107	Anna	204	3	1	19
1	61	South	8095	"Lord Lambourne"	727	3	1	20
1	62	South	11155	"Northern Lights"	1079	3	1	21
3	1	South	1231	Redstarkingvale	76	1	2	1
3	2	South	4063	"KAR 107"	301	1	2	2
3	3	South	1311	"Kaz 95 18-14"	1276	1	2	3
3	4	South	11067	Notaire	1050	1	2	4
3	5	South	2028	"Kaz 95 06-01"	109	1	2	5
3	6	South	2022	"Kaz 95 18-05"	1272	1	2	6
3	7	South	3096	"Hartmann-Muhle 1 x Oberwartha 2"	202	1	2	7
3	8	South	1168	McShay	55	1	2	8
3	9	South	11205	"Mr. Prothero"	1095	1	2	9
3	10	South	5083	"Alnarp 2"	414	1	2	10
3	11	South	3134	"Ein Shemer"	212	1	2	11
3	12	South	9067	"Keegan's Crab"	829	1	2	12
3	13	South	3191	"Prime Red"	229	1	2	13
3	14	South	5161	"Court Pendu"	440	1	2	14
3	15	South	4170	"KAS 41"	334	1	2	15
3	16	South	6300	Princesse	589	1	2	16
3	17	South	3245	Akane	245	1	2	17
3	18	South	3243	"KAS 21"	244	1	2	18
3	19	South	4075	"KAR 83"	304	1	2	19
3	20	South	4090	"KAS 54"	309	1	2	20
3	21	South	6291	"Ottawa 381"	586	1	2	21
3	22	South	11010	"Malt Bagaevskii"	1031	2	2	1
3	23	South	6158	"Bongkushu (880626)"	545	2	2	2
3	24	South	12096	Trebu	1170	2	2	3
3	25	South	5142	Blaxtayman	434	2	2	4
3	26	South	5059	"Bisbee Giant Winesap"	406	2	2	5
3	27	South	11235	"Reinette Jaeghers"	1105	2	2	6
3	28	South	10210	"Reid's Seedling"	982	2	2	7
3	29	South	10021	"Ottawa 274"	920	2	2	8
3	30	South	5313	Carlton	491	2	2	9
3	31	South	1177	"Ginger gold"	58	2	2	10
3	32	South	5265	"Chiver's Delight"	475	2	2	11
3	33	South	3011	"Yellow Transparent"	179	2	2	12
3	34	South	9166	"Hubbardston Nonsuch"	862	2	2	13
3	35	South	4069	Orangutang	303	2	2	14
3	36	South	5007	Bonza	389	2	2	15
3	37	South	4188	"KAR 1"	340	2	2	16
3	38	South	2288	"Antonovka Kamenichka"	162	2	2	17
3	39	South	1015	Liberty	5	2	2	18
3	40	South	7238	"Ottawa 637"	669	2	2	19
3	41	South	7169	S47-23-82	647	2	2	20
3	42	South	10066	"Red Baron"	935	3	2	1
3	43	South	7103	S42-48-06	627	3	2	2
3	44	South	6240	Baxter	572	3	2	3
3	45	South	4273	"KAR 23"	364	3	2	4
3	46	South	3125	"KAZ 93-42-01"	210	3	2	5
3	47	South	4201	"KAS 6"	343	3	2	6
3	48	South	1306	"Bittenfelder S"	100	3	2	7
3	49	South	3324	"Rogers Mac"	271	3	2	8
3	50	South	2321	"Kaz 95 18-10"	1275	3	2	9
3	51	South	5203	Cranzhevoje	454	3	2	10
3	52	South	9245	Lobo	888	3	2	11
3	53	South	10219	Potter	985	3	2	12
3	54	South	1099	Supermac	33	3	2	13
3	55	South	1261	"SJC 658"	85	3	2	14
3	56	South	10155	Paradiso	965	3	2	15
3	57	South	10164	Regent	968	3	2	16
3	58	South	5271	"Daux Belan"	477	3	2	17
3	59	South	1123	"SJC 649"	41	3	2	18
3	60	South	7295	S16-06-84	688	3	2	19
3	61	South	5152	Boiken	437	3	2	20
3	62	South	11336	"Surpasse Frequin"	1139	3	2	21
5	1	South	4056	"KAR 104"	299	1	3	1
5	2	South	8322	Griffith	803	1	3	2
5	3	South	2235	"Cox's Orange Pippin"	146	1	3	3
5	4	South	5199	Canavial-14	453	1	3	4
5	5	South	7106	S47-21-84	628	1	3	5
5	6	South	8082	"Frequin Audievre"	723	1	3	6
5	7	South	2220	Lady	142	1	3	7
5	8	South	13075	Uljanisceva	1212	1	3	8
5	9	South	8161	"Kandil Kitaika"	749	1	3	9
5	10	South	11264	"Narjadnoye Crysmskoye"	1115	1	3	10
5	11	South	7315	"Ottawa 533"	695	1	3	11
5	12	South	9029	Jonared	816	1	3	12
5	13	South	4333	"Chenango Strawberry"	384	1	3	13
5	14	South	6021	Akin	501	1	3	14
5	15	South	2306	"Kaz 95 18-09"	168	1	3	15
5	16	South	11267	Lowry	1116	1	3	16
5	17	South	9046	Hermann	822	1	3	17
5	18	South	10204	"Mitschurins Samenloser"	980	1	3	18
5	19	South	1219	Arlet	72	1	3	19
5	20	South	2136	"KAZ 96 06-01P-26"	124	1	3	20
5	21	South	8007	S19-17-31	698	1	3	21
5	22	South	1144	"Red Delicious"	48	2	3	1
5	23	South	9008	Kitanosachi	809	2	3	2
5	24	South	8127	"Hubbards Pearmain"	738	2	3	3
5	25	South	10332	"Merton Beauty"	1023	2	3	4
5	26	South	8199	"Le Bret"	762	2	3	5
5	27	South	7298	S19-10-04	689	2	3	6
5	28	South	5307	"Champagne Reinette"	489	2	3	7
5	29	South	7189	S12-31-18	654	2	3	8
5	30	South	2112	"KAZ 96 08-01P-11"	122	2	3	9
5	31	South	11160	"Mill End"	1080	2	3	10
5	32	South	5068	"Bodil Neergaard"	409	2	3	11
5	33	South	5118	"Claudius Herbstapfel"	426	2	3	12
5	34	South	3287	"KAS 53"	259	2	3	13
5	35	South	2291	Koningszuur	163	2	3	14
5	36	South	1201	Otava	66	2	3	15
5	37	South	1111	"SJCA 14R3A108"	37	2	3	16
5	38	South	1170	Zestar	56	2	3	17
5	39	South	10134	"Minister von Hammerstein"	958	2	3	18
5	40	South	3240	Hokuto	243	2	3	19
5	41	South	11334	"Yellow Arkad"	1138	2	3	20
5	42	South	1249	Freedom	81	3	3	1
5	43	South	5050	"Black Ben Davis"	403	3	3	2
5	44	South	10036	Nehou	925	3	3	3
5	45	South	9004	Jonalicious	808	3	3	4
5	46	South	6248	"Ottawa 665"	575	3	3	5
5	47	South	8056	Gewurzluiken	714	3	3	6
5	48	South	5245	"Ananas Berzenicki"	468	3	3	7
5	49	South	7109	S47-25-51	629	3	3	8
5	50	South	11127	"McClintock Grimes"	1069	3	3	9
5	51	South	4210	"KAR 28"	1224	3	3	10
5	52	South	8316	"Liestnaya Antonoffku"	801	3	3	11
5	53	South	12021	Sharon	1146	3	3	12
5	54	South	1002	Jonafree	1	3	3	13
5	55	South	8178	Karmijn	755	3	3	14
5	56	South	5242	"Doux Tardif"	467	3	3	15
5	57	South	12033	Sipolins	1150	3	3	16
5	58	South	8221	Galicia	769	3	3	17
5	59	South	6303	Suntan	590	3	3	18
5	60	South	11250	"Red Canel"	1110	3	3	19
5	61	South	11225	"Malling Kent"	1102	3	3	20
5	62	South	11098	Norhey	1061	3	3	21
7	1	South	8094	"Lord Lambourne"	727	1	4	1
7	2	South	1317	"Kaz 95 18-02P-6"	1266	1	4	2
